# Per-atom LJ parameters: sigma epsilon (sequential in GROUP order)
0.339770950 0.451035200
0.339770950 0.451035200
0.339770950 0.451035200
0.339770950 0.451035200
0.339770950 0.451035200
0.339770950 0.451035200
0.339770950 0.451035200
0.339770950 0.451035200
0.339770950 0.451035200
0.339770950 0.451035200
0.331521230 0.413379200
0.304812090 0.612119200
0.304812090 0.612119200
0.361259430 1.645148800
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.242199730 0.087027200
0.260017700 0.087027200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.315609780 0.303758400
0.339770950 0.451035200
0.339770950 0.451035200
0.315609780 0.303758400
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.315609780 0.303758400
0.339770950 0.451035200
0.331521230 0.413379200
0.331521230 0.413379200
0.339770950 0.451035200
0.315609780 0.303758400
0.315609780 0.303758400
0.339770950 0.451035200
0.331521230 0.413379200
0.315609780 0.303758400
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.315609780 0.303758400
0.315609780 0.303758400
0.339770950 0.451035200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.339770950 0.451035200
0.331521230 0.413379200
0.339770950 0.451035200
0.339770950 0.451035200
0.339770950 0.451035200
0.331521230 0.413379200
0.304812090 0.612119200
0.339770950 0.451035200
0.339770950 0.451035200
0.331521230 0.413379200
0.304812090 0.612119200
0.339770950 0.451035200
0.339770950 0.451035200
0.331521230 0.413379200
0.304812090 0.612119200
0.339770950 0.451035200
0.339770950 0.451035200
0.331521230 0.413379200
0.304812090 0.612119200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.315609780 0.303758400
0.315609780 0.303758400
0.315609780 0.303758400
0.315609780 0.303758400
0.315609780 0.303758400
0.315609780 0.303758400
0.315609780 0.303758400
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.315609780 0.303758400
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.304812090 0.612119200
0.331521230 0.413379200
0.304812090 0.612119200
0.331521230 0.413379200
0.304812090 0.612119200
0.304812090 0.612119200
0.304812090 0.612119200
0.304812090 0.612119200
0.331521230 0.413379200
0.304812090 0.612119200
0.304812090 0.612119200
0.304812090 0.612119200
0.304812090 0.612119200
0.304812090 0.612119200
0.304812090 0.612119200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.331521230 0.413379200
0.339770950 0.451035200
0.339770950 0.451035200
0.339770950 0.451035200
0.339770950 0.451035200
0.262547850 0.067362400
0.262547850 0.067362400
0.260017700 0.087027200
0.224381750 0.087027200
0.262547850 0.067362400
0.262547850 0.067362400
0.260017700 0.087027200
0.224381750 0.087027200
0.260017700 0.087027200
0.262547850 0.067362400
0.262547850 0.067362400
0.224381750 0.087027200
0.262547850 0.067362400
0.262547850 0.067362400
0.260017700 0.087027200
0.224381750 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.262547850 0.067362400
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
0.260017700 0.087027200
