# i j k l k n phi0deg (k=0 used to derive 1-4 scaling only)
27 9 10 28 0.0 1 180.0
29 31 34 30 0.0 1 180.0
29 31 34 36 0.0 1 180.0
29 32 33 30 0.0 1 180.0
29 32 33 162 0.0 1 180.0
29 32 51 68 0.0 1 180.0
29 52 53 55 0.0 1 180.0
29 52 53 63 0.0 1 180.0
29 52 77 78 0.0 1 180.0
29 52 77 185 0.0 1 180.0
29 52 77 186 0.0 1 180.0
30 33 32 51 0.0 1 180.0
30 34 31 161 0.0 1 180.0
30 34 36 40 0.0 1 180.0
30 34 36 73 0.0 1 180.0
30 34 36 163 0.0 1 180.0
30 35 37 38 0.0 1 180.0
30 35 37 85 0.0 1 180.0
30 35 37 164 0.0 1 180.0
31 29 32 33 0.0 1 180.0
31 29 32 51 0.0 1 180.0
31 29 52 53 0.0 1 180.0
31 29 52 77 0.0 1 180.0
31 29 52 169 0.0 1 180.0
31 34 30 33 0.0 1 180.0
31 34 30 35 0.0 1 180.0
31 34 36 40 0.0 1 180.0
31 34 36 73 0.0 1 180.0
31 34 36 163 0.0 1 180.0
32 29 31 34 0.0 1 180.0
32 29 31 161 0.0 1 180.0
32 29 52 53 0.0 1 180.0
32 29 52 77 0.0 1 180.0
32 29 52 169 0.0 1 180.0
32 33 30 34 0.0 1 180.0
32 33 30 35 0.0 1 180.0
32 51 68 54 0.0 1 180.0
32 51 68 91 0.0 1 180.0
32 51 68 176 0.0 1 180.0
33 30 34 36 0.0 1 180.0
33 30 35 37 0.0 1 180.0
33 32 29 52 0.0 1 180.0
33 32 51 68 0.0 1 180.0
34 30 33 162 0.0 1 180.0
34 30 35 37 0.0 1 180.0
34 31 29 52 0.0 1 180.0
34 36 40 39 0.0 1 180.0
34 36 40 41 0.0 1 180.0
34 36 73 74 0.0 1 180.0
34 36 73 181 0.0 1 180.0
34 36 73 182 0.0 1 180.0
35 30 33 162 0.0 1 180.0
35 30 34 36 0.0 1 180.0
35 37 38 39 0.0 1 180.0
35 37 85 87 0.0 1 180.0
35 37 85 88 0.0 1 180.0
36 34 31 161 0.0 1 180.0
36 40 39 38 0.0 1 180.0
36 40 39 42 0.0 1 180.0
36 40 41 43 0.0 1 180.0
36 40 41 165 0.0 1 180.0
36 73 74 75 0.0 1 180.0
36 73 74 183 0.0 1 180.0
36 73 74 184 0.0 1 180.0
37 38 39 40 0.0 1 180.0
37 38 39 42 0.0 1 180.0
37 85 87 90 0.0 1 180.0
37 85 87 194 0.0 1 180.0
37 85 88 89 0.0 1 180.0
37 85 88 195 0.0 1 180.0
38 37 85 87 0.0 1 180.0
38 37 85 88 0.0 1 180.0
38 39 40 41 0.0 1 180.0
38 39 42 44 0.0 1 180.0
38 39 42 166 0.0 1 180.0
39 38 37 85 0.0 1 180.0
39 38 37 164 0.0 1 180.0
39 40 36 73 0.0 1 180.0
39 40 36 163 0.0 1 180.0
39 40 41 43 0.0 1 180.0
39 40 41 165 0.0 1 180.0
39 42 44 43 0.0 1 180.0
39 42 44 45 0.0 1 180.0
40 36 73 74 0.0 1 180.0
40 36 73 181 0.0 1 180.0
40 36 73 182 0.0 1 180.0
40 39 42 44 0.0 1 180.0
40 39 42 166 0.0 1 180.0
40 41 43 44 0.0 1 180.0
40 41 43 46 0.0 1 180.0
41 40 36 73 0.0 1 180.0
41 40 36 163 0.0 1 180.0
41 40 39 42 0.0 1 180.0
41 43 44 42 0.0 1 180.0
41 43 44 45 0.0 1 180.0
41 43 46 47 0.0 1 180.0
41 43 46 69 0.0 1 180.0
41 43 46 167 0.0 1 180.0
42 44 43 46 0.0 1 180.0
42 44 45 49 0.0 1 180.0
43 44 42 166 0.0 1 180.0
43 44 45 49 0.0 1 180.0
43 46 47 48 0.0 1 180.0
43 46 47 65 0.0 1 180.0
43 46 69 70 0.0 1 180.0
43 46 69 177 0.0 1 180.0
43 46 69 178 0.0 1 180.0
44 43 41 165 0.0 1 180.0
44 43 46 47 0.0 1 180.0
44 43 46 69 0.0 1 180.0
44 43 46 167 0.0 1 180.0
44 45 49 50 0.0 1 180.0
44 45 49 103 0.0 1 180.0
44 45 49 168 0.0 1 180.0
45 44 42 166 0.0 1 180.0
45 44 43 46 0.0 1 180.0
45 49 50 48 0.0 1 180.0
45 49 103 105 0.0 1 180.0
45 49 103 106 0.0 1 180.0
46 43 41 165 0.0 1 180.0
46 47 48 50 0.0 1 180.0
46 47 48 56 0.0 1 180.0
46 47 65 67 0.0 1 180.0
46 47 65 174 0.0 1 180.0
46 69 70 71 0.0 1 180.0
46 69 70 179 0.0 1 180.0
46 69 70 180 0.0 1 180.0
47 46 69 70 0.0 1 180.0
47 46 69 177 0.0 1 180.0
47 46 69 178 0.0 1 180.0
47 48 50 49 0.0 1 180.0
47 48 56 57 0.0 1 180.0
47 48 56 170 0.0 1 180.0
47 65 67 57 0.0 1 180.0
47 65 67 66 0.0 1 180.0
48 47 46 69 0.0 1 180.0
48 47 46 167 0.0 1 180.0
48 47 65 67 0.0 1 180.0
48 47 65 174 0.0 1 180.0
48 50 49 103 0.0 1 180.0
48 50 49 168 0.0 1 180.0
48 56 57 60 0.0 1 180.0
48 56 57 67 0.0 1 180.0
49 50 48 56 0.0 1 180.0
49 103 105 108 0.0 1 180.0
49 103 105 203 0.0 1 180.0
49 103 106 107 0.0 1 180.0
49 103 106 204 0.0 1 180.0
50 48 47 65 0.0 1 180.0
50 48 56 57 0.0 1 180.0
50 48 56 170 0.0 1 180.0
50 49 103 105 0.0 1 180.0
50 49 103 106 0.0 1 180.0
51 32 29 52 0.0 1 180.0
51 32 33 162 0.0 1 180.0
51 68 54 55 0.0 1 180.0
51 68 91 93 0.0 1 180.0
51 68 91 94 0.0 1 180.0
52 29 31 161 0.0 1 180.0
52 53 55 54 0.0 1 180.0
52 53 55 58 0.0 1 180.0
52 53 63 64 0.0 1 180.0
52 53 63 173 0.0 1 180.0
52 77 78 79 0.0 1 180.0
52 77 78 187 0.0 1 180.0
52 77 78 188 0.0 1 180.0
53 52 77 78 0.0 1 180.0
53 52 77 185 0.0 1 180.0
53 52 77 186 0.0 1 180.0
53 55 54 68 0.0 1 180.0
53 55 58 59 0.0 1 180.0
53 55 58 171 0.0 1 180.0
53 63 64 59 0.0 1 180.0
53 63 64 66 0.0 1 180.0
54 55 53 63 0.0 1 180.0
54 55 58 59 0.0 1 180.0
54 55 58 171 0.0 1 180.0
54 68 91 93 0.0 1 180.0
54 68 91 94 0.0 1 180.0
55 53 52 77 0.0 1 180.0
55 53 52 169 0.0 1 180.0
55 53 63 64 0.0 1 180.0
55 53 63 173 0.0 1 180.0
55 54 68 91 0.0 1 180.0
55 54 68 176 0.0 1 180.0
55 58 59 61 0.0 1 180.0
55 58 59 64 0.0 1 180.0
56 48 47 65 0.0 1 180.0
56 57 60 62 0.0 1 180.0
56 57 67 65 0.0 1 180.0
56 57 67 66 0.0 1 180.0
57 60 62 61 0.0 1 180.0
57 60 62 97 0.0 1 180.0
57 60 62 172 0.0 1 180.0
57 67 65 174 0.0 1 180.0
57 67 66 64 0.0 1 180.0
57 67 66 81 0.0 1 180.0
57 67 66 175 0.0 1 180.0
58 55 53 63 0.0 1 180.0
58 55 54 68 0.0 1 180.0
58 59 61 62 0.0 1 180.0
58 59 64 63 0.0 1 180.0
58 59 64 66 0.0 1 180.0
59 61 62 60 0.0 1 180.0
59 61 62 97 0.0 1 180.0
59 61 62 172 0.0 1 180.0
59 64 63 173 0.0 1 180.0
59 64 66 67 0.0 1 180.0
59 64 66 81 0.0 1 180.0
59 64 66 175 0.0 1 180.0
60 57 56 170 0.0 1 180.0
60 57 67 65 0.0 1 180.0
60 57 67 66 0.0 1 180.0
60 62 97 99 0.0 1 180.0
60 62 97 100 0.0 1 180.0
61 59 58 171 0.0 1 180.0
61 59 64 63 0.0 1 180.0
61 59 64 66 0.0 1 180.0
61 62 97 99 0.0 1 180.0
61 62 97 100 0.0 1 180.0
62 60 57 67 0.0 1 180.0
62 61 59 64 0.0 1 180.0
62 97 99 102 0.0 1 180.0
62 97 99 200 0.0 1 180.0
62 97 100 101 0.0 1 180.0
62 97 100 201 0.0 1 180.0
63 53 52 77 0.0 1 180.0
63 53 52 169 0.0 1 180.0
63 64 66 67 0.0 1 180.0
63 64 66 81 0.0 1 180.0
63 64 66 175 0.0 1 180.0
64 59 58 171 0.0 1 180.0
64 66 67 65 0.0 1 180.0
64 66 81 82 0.0 1 180.0
64 66 81 189 0.0 1 180.0
64 66 81 190 0.0 1 180.0
65 47 46 69 0.0 1 180.0
65 47 46 167 0.0 1 180.0
65 67 66 81 0.0 1 180.0
65 67 66 175 0.0 1 180.0
66 64 63 173 0.0 1 180.0
66 67 65 174 0.0 1 180.0
66 81 82 83 0.0 1 180.0
66 81 82 191 0.0 1 180.0
66 81 82 192 0.0 1 180.0
67 57 56 170 0.0 1 180.0
67 66 81 82 0.0 1 180.0
67 66 81 189 0.0 1 180.0
67 66 81 190 0.0 1 180.0
68 91 93 96 0.0 1 180.0
68 91 93 197 0.0 1 180.0
68 91 94 95 0.0 1 180.0
68 91 94 198 0.0 1 180.0
69 70 71 72 0.0 1 180.0
69 70 71 141 0.0 1 180.0
70 69 46 167 0.0 1 180.0
71 70 69 177 0.0 1 180.0
71 70 69 178 0.0 1 180.0
72 71 70 179 0.0 1 180.0
72 71 70 180 0.0 1 180.0
73 74 75 76 0.0 1 180.0
73 74 75 150 0.0 1 180.0
74 73 36 163 0.0 1 180.0
75 74 73 181 0.0 1 180.0
75 74 73 182 0.0 1 180.0
76 75 74 183 0.0 1 180.0
76 75 74 184 0.0 1 180.0
77 78 79 80 0.0 1 180.0
77 78 79 143 0.0 1 180.0
78 77 52 169 0.0 1 180.0
79 78 77 185 0.0 1 180.0
79 78 77 186 0.0 1 180.0
80 79 78 187 0.0 1 180.0
80 79 78 188 0.0 1 180.0
81 82 83 84 0.0 1 180.0
81 82 83 142 0.0 1 180.0
82 81 66 175 0.0 1 180.0
83 82 81 189 0.0 1 180.0
83 82 81 190 0.0 1 180.0
84 83 82 191 0.0 1 180.0
84 83 82 192 0.0 1 180.0
85 87 90 86 0.0 1 180.0
85 87 90 113 0.0 1 180.0
85 88 89 86 0.0 1 180.0
85 88 89 112 0.0 1 180.0
86 89 88 195 0.0 1 180.0
86 89 112 123 0.0 1 180.0
86 90 87 194 0.0 1 180.0
86 90 113 151 0.0 1 180.0
87 85 37 164 0.0 1 180.0
87 85 88 89 0.0 1 180.0
87 85 88 195 0.0 1 180.0
87 90 86 89 0.0 1 180.0
87 90 86 193 0.0 1 180.0
87 90 113 151 0.0 1 180.0
88 85 37 164 0.0 1 180.0
88 85 87 90 0.0 1 180.0
88 85 87 194 0.0 1 180.0
88 89 86 90 0.0 1 180.0
88 89 86 193 0.0 1 180.0
88 89 112 123 0.0 1 180.0
89 86 90 113 0.0 1 180.0
89 112 123 125 0.0 1 180.0
89 112 123 126 0.0 1 180.0
90 86 89 112 0.0 1 180.0
90 113 151 153 0.0 1 180.0
90 113 151 154 0.0 1 180.0
91 93 96 92 0.0 1 180.0
91 93 96 122 0.0 1 180.0
91 94 95 92 0.0 1 180.0
91 94 95 109 0.0 1 180.0
92 95 94 198 0.0 1 180.0
92 95 109 127 0.0 1 180.0
92 96 93 197 0.0 1 180.0
92 96 122 121 0.0 1 180.0
93 91 68 176 0.0 1 180.0
93 91 94 95 0.0 1 180.0
93 91 94 198 0.0 1 180.0
93 96 92 95 0.0 1 180.0
93 96 92 196 0.0 1 180.0
93 96 122 121 0.0 1 180.0
94 91 68 176 0.0 1 180.0
94 91 93 96 0.0 1 180.0
94 91 93 197 0.0 1 180.0
94 95 92 96 0.0 1 180.0
94 95 92 196 0.0 1 180.0
94 95 109 127 0.0 1 180.0
95 92 96 122 0.0 1 180.0
95 109 127 124 0.0 1 180.0
95 109 127 126 0.0 1 180.0
96 92 95 109 0.0 1 180.0
96 122 121 117 0.0 1 180.0
96 122 121 118 0.0 1 180.0
97 99 102 98 0.0 1 180.0
97 99 102 111 0.0 1 180.0
97 100 101 98 0.0 1 180.0
97 100 101 110 0.0 1 180.0
98 101 100 201 0.0 1 180.0
98 101 110 116 0.0 1 180.0
98 102 99 200 0.0 1 180.0
98 102 111 129 0.0 1 180.0
99 97 62 172 0.0 1 180.0
99 97 100 101 0.0 1 180.0
99 97 100 201 0.0 1 180.0
99 102 98 101 0.0 1 180.0
99 102 98 199 0.0 1 180.0
99 102 111 129 0.0 1 180.0
100 97 62 172 0.0 1 180.0
100 97 99 102 0.0 1 180.0
100 97 99 200 0.0 1 180.0
100 101 98 102 0.0 1 180.0
100 101 98 199 0.0 1 180.0
100 101 110 116 0.0 1 180.0
101 98 102 111 0.0 1 180.0
101 110 116 118 0.0 1 180.0
101 110 116 119 0.0 1 180.0
102 98 101 110 0.0 1 180.0
102 111 129 131 0.0 1 180.0
102 111 129 132 0.0 1 180.0
103 105 108 104 0.0 1 180.0
103 105 108 114 0.0 1 180.0
103 106 107 104 0.0 1 180.0
103 106 107 115 0.0 1 180.0
104 107 106 204 0.0 1 180.0
104 107 115 156 0.0 1 180.0
104 108 105 203 0.0 1 180.0
104 108 114 133 0.0 1 180.0
105 103 49 168 0.0 1 180.0
105 103 106 107 0.0 1 180.0
105 103 106 204 0.0 1 180.0
105 108 104 107 0.0 1 180.0
105 108 104 202 0.0 1 180.0
105 108 114 133 0.0 1 180.0
106 103 49 168 0.0 1 180.0
106 103 105 108 0.0 1 180.0
106 103 105 203 0.0 1 180.0
106 107 104 108 0.0 1 180.0
106 107 104 202 0.0 1 180.0
106 107 115 156 0.0 1 180.0
107 104 108 114 0.0 1 180.0
107 115 156 152 0.0 1 180.0
107 115 156 153 0.0 1 180.0
108 104 107 115 0.0 1 180.0
108 114 133 130 0.0 1 180.0
108 114 133 132 0.0 1 180.0
109 95 92 196 0.0 1 180.0
109 95 94 198 0.0 1 180.0
109 127 124 128 0.0 1 180.0
109 127 124 207 0.0 1 180.0
109 127 126 123 0.0 1 180.0
109 127 126 158 0.0 1 180.0
110 101 98 199 0.0 1 180.0
110 101 100 201 0.0 1 180.0
110 116 118 121 0.0 1 180.0
110 116 118 159 0.0 1 180.0
110 116 119 120 0.0 1 180.0
110 116 119 206 0.0 1 180.0
111 102 98 199 0.0 1 180.0
111 102 99 200 0.0 1 180.0
111 129 131 134 0.0 1 180.0
111 129 131 210 0.0 1 180.0
111 129 132 133 0.0 1 180.0
111 129 132 160 0.0 1 180.0
112 89 86 193 0.0 1 180.0
112 89 88 195 0.0 1 180.0
112 123 125 128 0.0 1 180.0
112 123 125 208 0.0 1 180.0
112 123 126 127 0.0 1 180.0
112 123 126 158 0.0 1 180.0
113 90 86 193 0.0 1 180.0
113 90 87 194 0.0 1 180.0
113 151 153 156 0.0 1 180.0
113 151 153 157 0.0 1 180.0
113 151 154 155 0.0 1 180.0
113 151 154 212 0.0 1 180.0
114 108 104 202 0.0 1 180.0
114 108 105 203 0.0 1 180.0
114 133 130 134 0.0 1 180.0
114 133 130 209 0.0 1 180.0
114 133 132 129 0.0 1 180.0
114 133 132 160 0.0 1 180.0
115 107 104 202 0.0 1 180.0
115 107 106 204 0.0 1 180.0
115 156 152 155 0.0 1 180.0
115 156 152 211 0.0 1 180.0
115 156 153 151 0.0 1 180.0
115 156 153 157 0.0 1 180.0
116 118 121 117 0.0 1 180.0
116 118 121 122 0.0 1 180.0
116 118 159 219 0.0 1 180.0
116 118 159 220 0.0 1 180.0
116 118 159 221 0.0 1 180.0
116 119 120 117 0.0 1 180.0
116 119 120 144 0.0 1 180.0
117 120 119 206 0.0 1 180.0
117 120 144 145 0.0 1 180.0
117 120 144 148 0.0 1 180.0
117 121 118 159 0.0 1 180.0
118 116 119 120 0.0 1 180.0
118 116 119 206 0.0 1 180.0
118 121 117 120 0.0 1 180.0
118 121 117 205 0.0 1 180.0
119 116 118 121 0.0 1 180.0
119 116 118 159 0.0 1 180.0
119 120 117 121 0.0 1 180.0
119 120 117 205 0.0 1 180.0
119 120 144 145 0.0 1 180.0
119 120 144 148 0.0 1 180.0
120 117 121 122 0.0 1 180.0
121 117 120 144 0.0 1 180.0
121 118 159 219 0.0 1 180.0
121 118 159 220 0.0 1 180.0
121 118 159 221 0.0 1 180.0
122 96 92 196 0.0 1 180.0
122 96 93 197 0.0 1 180.0
122 121 117 205 0.0 1 180.0
122 121 118 159 0.0 1 180.0
123 125 128 124 0.0 1 180.0
123 125 128 139 0.0 1 180.0
123 126 127 124 0.0 1 180.0
123 126 158 216 0.0 1 180.0
123 126 158 217 0.0 1 180.0
123 126 158 218 0.0 1 180.0
124 127 126 158 0.0 1 180.0
124 128 125 208 0.0 1 180.0
124 128 139 140 0.0 1 180.0
124 128 139 149 0.0 1 180.0
125 123 126 127 0.0 1 180.0
125 123 126 158 0.0 1 180.0
125 128 124 127 0.0 1 180.0
125 128 124 207 0.0 1 180.0
125 128 139 140 0.0 1 180.0
125 128 139 149 0.0 1 180.0
126 123 125 128 0.0 1 180.0
126 123 125 208 0.0 1 180.0
126 127 124 128 0.0 1 180.0
126 127 124 207 0.0 1 180.0
127 124 128 139 0.0 1 180.0
127 126 158 216 0.0 1 180.0
127 126 158 217 0.0 1 180.0
127 126 158 218 0.0 1 180.0
129 131 134 130 0.0 1 180.0
129 131 134 135 0.0 1 180.0
129 132 133 130 0.0 1 180.0
129 132 160 222 0.0 1 180.0
129 132 160 223 0.0 1 180.0
129 132 160 224 0.0 1 180.0
130 133 132 160 0.0 1 180.0
130 134 131 210 0.0 1 180.0
130 134 135 136 0.0 1 180.0
130 134 135 147 0.0 1 180.0
131 129 132 133 0.0 1 180.0
131 129 132 160 0.0 1 180.0
131 134 130 133 0.0 1 180.0
131 134 130 209 0.0 1 180.0
131 134 135 136 0.0 1 180.0
131 134 135 147 0.0 1 180.0
132 129 131 134 0.0 1 180.0
132 129 131 210 0.0 1 180.0
132 133 130 134 0.0 1 180.0
132 133 130 209 0.0 1 180.0
133 130 134 135 0.0 1 180.0
133 132 160 222 0.0 1 180.0
133 132 160 223 0.0 1 180.0
133 132 160 224 0.0 1 180.0
135 134 130 209 0.0 1 180.0
135 134 131 210 0.0 1 180.0
137 155 152 156 0.0 1 180.0
137 155 152 211 0.0 1 180.0
137 155 154 151 0.0 1 180.0
137 155 154 212 0.0 1 180.0
138 137 155 152 0.0 1 180.0
138 137 155 154 0.0 1 180.0
139 128 124 207 0.0 1 180.0
139 128 125 208 0.0 1 180.0
141 71 70 179 0.0 1 180.0
141 71 70 180 0.0 1 180.0
142 83 82 191 0.0 1 180.0
142 83 82 192 0.0 1 180.0
143 79 78 187 0.0 1 180.0
143 79 78 188 0.0 1 180.0
144 120 117 205 0.0 1 180.0
144 120 119 206 0.0 1 180.0
146 137 155 152 0.0 1 180.0
146 137 155 154 0.0 1 180.0
150 75 74 183 0.0 1 180.0
150 75 74 184 0.0 1 180.0
151 153 156 152 0.0 1 180.0
151 153 157 213 0.0 1 180.0
151 153 157 214 0.0 1 180.0
151 153 157 215 0.0 1 180.0
151 154 155 152 0.0 1 180.0
152 155 154 212 0.0 1 180.0
152 156 153 157 0.0 1 180.0
153 151 154 155 0.0 1 180.0
153 151 154 212 0.0 1 180.0
153 156 152 155 0.0 1 180.0
153 156 152 211 0.0 1 180.0
154 151 153 156 0.0 1 180.0
154 151 153 157 0.0 1 180.0
154 155 152 156 0.0 1 180.0
154 155 152 211 0.0 1 180.0
156 153 157 213 0.0 1 180.0
156 153 157 214 0.0 1 180.0
156 153 157 215 0.0 1 180.0
163 36 73 181 0.0 1 180.0
163 36 73 182 0.0 1 180.0
167 46 69 177 0.0 1 180.0
167 46 69 178 0.0 1 180.0
169 52 77 185 0.0 1 180.0
169 52 77 186 0.0 1 180.0
175 66 81 189 0.0 1 180.0
175 66 81 190 0.0 1 180.0
177 69 70 179 0.0 1 180.0
177 69 70 180 0.0 1 180.0
178 69 70 179 0.0 1 180.0
178 69 70 180 0.0 1 180.0
181 73 74 183 0.0 1 180.0
181 73 74 184 0.0 1 180.0
182 73 74 183 0.0 1 180.0
182 73 74 184 0.0 1 180.0
185 77 78 187 0.0 1 180.0
185 77 78 188 0.0 1 180.0
186 77 78 187 0.0 1 180.0
186 77 78 188 0.0 1 180.0
189 81 82 191 0.0 1 180.0
189 81 82 192 0.0 1 180.0
190 81 82 191 0.0 1 180.0
190 81 82 192 0.0 1 180.0
